animal_id,animal_type,primary_color,secondary_color,sex,dob,intake_date,animal_age,intake_condition,intake_type,intake_subtype,reason_for_intake,outcome_date,outcome_type,outcome_subtype,latitude,longitude
A722990,dog,black,brown,Spayed,2024-03-18,2024-06-18,92,normal,stray,field,NA,2024-07-24,adoption,web,33.819639,-118.202081
A722991,dog,black,brown,Spayed,2024-03-18,2024-06-18,92,normal,stray,field,NA,2024-08-01,adoption,web,33.819639,-118.202081
A680344,dog,brown,NA,Spayed,2020-07-20,2022-07-20,730,normal,stray,field,NA,2022-08-05,adoption,NA,33.819639,-118.202081
A707929,cat,white,gray,Unknown,NA,2023-09-29,NA,injured  moderate,stray,field,NA,2023-09-30,euthanasia,at vet,33.8189482,-118.174144
A600065,dog,black,tan,Neutered,2014-11-14,2017-11-14,1096,injured  mild,stray,field,NA,2017-11-18,return to owner,web,33.8188623,-118.1279387
A599049,dog,black,NA,Male,2017-06-20,2017-10-20,122,normal,stray,field,NA,2017-10-28,transfer,spcala,33.7896274,-118.151579
A586017,dog,brown,white,Male,2009-02-20,2017-02-19,2921,normal,stray,field,NA,2017-02-22,return to owner,walkin,33.8182831,-118.0761226
A685469,dog,gray,white,Spayed,2021-09-30,2022-09-30,365,normal,stray,field,NA,2022-10-29,adoption,NA,33.81916,-118.2006587
A537621,dog,black,tan,Neutered,2012-12-05,2020-10-27,2883,normal,stray,field,NA,2020-10-27,return to owner,fre rid hm,33.8188796,-118.0991029
A632595,dog,tan,white,Female,2016-08-26,2019-08-26,1095,normal,stray,field,NA,2019-09-01,adoption,walkin,33.8203851,-118.1295719
A599907,cat,brown,white,Male,2016-11-09,2017-11-09,365,normal,stray,field,NA,2017-11-16,adoption,spcala,33.8204581,-118.1749829
A723153,cat,black,white,Spayed,2024-04-20,2024-06-20,61,ill severe,stray,field,NA,2024-08-08,adoption,web,33.8602178,-118.1512187
A587237,cat,black,NA,Unknown,2017-03-15,2017-03-18,3,under age/weight,stray,field,NA,2017-03-18,euthanasia,undrage/wt,33.8202818,-118.1874172
A723764,cat,brown,black,Spayed,2024-06-16,2024-07-02,16,normal,stray,field,NA,2024-08-09,rescue,littlelion,33.8208849,-118.1904141
A652326,dog,white,brown,Neutered,2007-12-18,2020-12-18,4749,injured  severe,stray,field,NA,2020-12-18,euthanasia,at vet,33.8203104,-118.1889457
A694311,dog,tan,white,Male,2020-03-07,2023-03-07,1095,behavior  moderate,stray,field,NA,2023-03-23,adoption,NA,33.8199565,-118.2152499
A591937,dog,brown,NA,Spayed,2012-06-15,2017-06-15,1826,normal,stray,field,NA,2017-07-27,transport,other shel,33.8199565,-118.2152499
A667240,dog,tan,NA,Female,2016-11-26,2021-11-26,1826,ill mild,stray,field,NA,2021-12-15,transfer,spcala,33.8209522,-118.1228181
A620429,dog,white,black,Male,2014-01-18,2019-01-18,1826,normal,stray,field,NA,2019-01-24,transfer,spcala,33.8223715,-118.167124
A726253,dog,gray,white,Female,2019-08-05,2024-08-05,1827,injured  moderate,stray,field,NA,2024-08-09,disposal,vet dispo,33.8215053,-118.2108749
A665408,dog,black,brown,Female,2004-10-17,2021-10-17,6209,injured  severe,stray,field,NA,2021-10-17,euthanasia,at vet,33.7630404,-118.1502481
A637162,bird,gray,NA,Unknown,2018-12-05,2019-12-05,365,injured  mild,stray,field,NA,2019-12-05,transfer,lbah,33.8640547,-118.1498414
A715490,cat,black,white,Neutered,2017-02-23,2024-02-23,2556,injured  moderate,stray,field,NA,2024-03-17,community cat,NA,33.8675504,-118.1500055
A636365,cat,gray,white,Neutered,2014-10-12,2020-03-10,1976,ill moderatete,stray,field,NA,2020-03-11,return to owner,walkin,33.822963,-118.1292351
A651433,cat,black,white,Unknown,2020-09-13,2020-11-13,61,injured  severe,stray,field,NA,2020-11-13,died,at vet,33.8216538,-118.2152875
A695989,dog,black,white,Neutered,2021-04-01,2023-04-01,730,injured  mild,stray,field,NA,2023-07-29,adoption,web,33.8225829,-118.2202441
A691746,dog,black,brown,Female,2021-01-12,2023-01-12,730,normal,stray,field,NA,2023-02-16,adoption,NA,33.822152,-118.1826742
A676773,cat,white,NA,Neutered,2022-04-05,2022-06-05,61,normal,stray,field,NA,2022-06-11,adoption,web,33.8217926,-118.2022233
A630817,cat,black,NA,Female,2019-06-29,2019-07-28,29,normal,stray,field,NA,2019-08-02,rescue,littlepaws,33.8216538,-118.2152875
A621008,dog,tan,NA,Neutered,2015-01-28,2019-01-28,1461,normal,stray,field,NA,2019-01-30,return to owner,walkin,33.8244852,-118.1846958
A671468,dog,white,black,Neutered,2012-03-09,2022-03-09,3652,injured  moderate,stray,field,NA,2022-04-01,foster to adopt,NA,33.8243519,-118.1954352
A650773,dog,brown,white,Spayed,2019-10-31,2020-10-31,366,normal,stray,field,NA,2020-11-25,adoption,web,33.8241959,-118.1669859
A664816,dog,black,white,Female,2019-03-17,2021-10-04,932,injured  mild,stray,field,NA,2021-10-06,return to owner,walkin,33.78064640000001,-118.1490683
A597596,bird,gray,white,Unknown,NA,2017-09-22,NA,normal,stray,field,NA,2017-10-03,died,in kennel,33.8647719,-118.1489587
A678378,dog,brown,white,Male,2016-06-25,2022-06-25,2191,normal,stray,field,NA,2022-06-29,return to owner,walkin,33.8597946,-118.1484742
A678377,dog,gray,white,Female,2020-06-25,2022-06-25,730,normal,stray,field,NA,2022-06-29,return to owner,walkin,33.8597946,-118.1484742
A694173,dog,black,white,Male,2022-05-07,2023-03-04,301,normal,stray,field,NA,2023-03-12,transfer,NA,33.8242189,-118.1708806
A587660,dog,white,NA,Neutered,2013-03-27,2017-03-27,1461,normal,stray,field,NA,2017-03-29,return to owner,walkin,33.8243929,-118.1739037
A637711,dog,white,brown,Male,2019-07-19,2019-12-19,153,normal,stray,field,NA,2019-12-26,transfer,spcala,33.8251136,-118.1244893
A637712,dog,white,black,Male,2019-07-19,2019-12-19,153,normal,stray,field,NA,2019-12-26,transfer,spcala,33.8251136,-118.1244893
A712546,dog,white,NA,Neutered,2009-10-04,2023-12-30,5200,ill moderatete,stray,field,NA,2023-12-30,return to owner,fre rid hm,33.8242062,-118.1763331
A603769,dog,black,brown,Neutered,2017-04-14,2018-02-14,306,fractious,stray,field,NA,2018-03-02,return to owner,walkin,33.8827529,-118.2040946
A716396,dog,tan,NA,Male,2020-03-06,2024-03-05,1460,ill mild,stray,field,NA,2024-03-06,return to owner,walkin,33.782348,-118.1478799
A726319,dog,black,white,Male,2022-08-06,2024-08-06,731,normal,stray,field,NA,2024-08-07,return to owner,walkin,33.782348,-118.1478799
A587922,cat,gray,NA,Female,2017-03-03,2017-03-31,28,under age/weight,stray,field,NA,2017-03-31,rescue,littlelion,33.782348,-118.1478799
A627998,cat,black,NA,Female,2017-06-09,2019-06-09,730,behavior  moderate,stray,aban field,NA,2019-06-30,euthanasia,ill severe,33.782348,-118.1478799
A627999,cat,gray,white,Neutered,2019-04-21,2019-06-09,49,normal,stray,aban field,NA,2019-09-04,adoption,walkin,33.782348,-118.1478799
A596866,dog,tan,white,Male,2014-09-10,2017-09-10,1096,normal,stray,field,NA,2017-09-10,return to owner,fre rid hm,33.8647751,-118.1480445
A598435,cat,black,white,Male,2012-10-08,2017-10-08,1826,ill severe,stray,field,NA,2017-10-08,euthanasia,ill severe,33.8268999,-118.1705737
A650077,cat,white,NA,Neutered,2010-10-14,2020-10-14,3653,injured  severe,stray,field,NA,2020-10-14,euthanasia,at vet,33.8268884,-118.1742211
A673888,bird,white,NA,Unknown,2021-05-03,2022-05-03,365,injured  moderate,stray,field,NA,2022-05-07,rescue,wardsmtn,33.8747869,-118.20715
A606704,cat,black,NA,Female,2017-04-25,2018-04-25,365,normal,stray,field,NA,2018-04-28,rescue,fndanifoun,33.8277245,-118.1208715
A728979,dog,black,brown,Female,2021-09-26,2024-09-23,1093,injured  moderate,stray,field,NA,2024-09-26,return to owner,walkin,33.8267406,-118.1972175
A731212,cat,gray,white,Spayed,2022-10-25,2024-10-25,731,injured  moderate,stray,field,NA,2024-11-19,community cat,commcat,33.8229806,-118.2021912
A649706,dog,white,tan,Spayed,2019-10-04,2020-10-04,366,normal,stray,field,NA,2020-10-17,adoption,web,33.8229806,-118.2021912
A585478,dog,white,brown brindle,Female,2016-02-05,2017-02-05,366,normal,stray,field,NA,2017-02-11,transfer,spcala,33.7843736,-118.1513375
A732528,dog,white,NA,Neutered,2006-11-14,2024-11-14,6575,injured  moderate,stray,field,NA,2024-11-14,return to owner,fre rid hm,33.8292612,-118.1846958
A595446,cat,white,brown  tabby,Spayed,2006-08-19,2017-08-17,4016,normal,stray,field,NA,2017-08-19,return to owner,walkin,33.8292612,-118.1846958
A703420,dog,black,NA,Male,2023-05-22,2023-07-22,61,i/i report,stray,field,NA,2023-07-23,rescue,NA,33.8290981,-118.1984396
A703419,dog,tan,NA,Female,2023-05-22,2023-07-22,61,i/i report,stray,field,NA,2023-07-23,rescue,NA,33.8290981,-118.1984396
A586224,dog,brown,black,Neutered,2014-02-23,2017-02-23,1096,normal,stray,field,NA,2017-02-24,return to owner,walkin,33.8289512,-118.183876
A606762,cat,black,NA,Unknown,2018-04-26,2018-04-26,0,under age/weight,stray,field,NA,2018-04-26,euthanasia,undrage/wt,33.8617066,-118.1884287
A694652,dog,tan,white,Spayed,2021-03-13,2023-03-13,730,ill mild,stray,field,NA,2023-04-16,adoption,web,33.7728117,-118.1872813
A734728,cat,gray,NA,Female,2021-12-26,2024-12-26,1096,ill severe,stray,field,NA,2024-12-28,died,in kennel,33.7700504,-118.1937395
A648989,dog,brown,black,Spayed,2020-04-16,2020-09-16,153,normal,stray,field,NA,2020-09-30,adoption,web,33.8524328,-118.1883654
A616948,cat,gray,white,Unknown,2018-10-01,2018-11-01,31,ill severe,stray,field,NA,2018-11-01,euthanasia,ill severe,33.8557948,-118.1883062
A593000,dog,black,tan,Female,2010-07-06,2017-07-06,2557,injured  moderate,stray,field,NA,2017-08-10,rescue,livelove,33.8460086,-118.1883267
A605413,cat,black,white,Neutered,2016-03-27,2018-03-27,730,fractious,stray,field,NA,2018-03-31,"shelter, neuter, return",straycatal,33.8606421,-118.1882829
A657527,cat,black,NA,Neutered,2013-05-17,2021-05-16,2921,fractious,stray,field,NA,2021-06-04,return to owner,fre rid hm,33.8551325,-118.1883812
A666867,dog,white,tan,Male,2021-04-16,2021-11-16,214,injured  mild,stray,field,NA,2021-11-23,rescue,sparkygang,33.854156,-118.1882352
A628249,dog,black,brown,Spayed,2018-06-13,2019-06-13,365,normal,stray,field,NA,2019-10-30,adoption,walkin,33.854156,-118.1882352
A607266,dog,gray,NA,Male,2005-05-06,2018-05-06,4748,ill severe,stray,field,NA,2018-05-30,adoption,NA,33.8624008,-118.1883192
A680167,dog,tan,black,Male,2019-07-18,2024-04-20,1738,normal,stray,field,NA,2024-04-20,return to owner,fre rid hm,33.76279,-118.1876435
A616145,dog,black,white,Spayed,2015-10-11,2018-10-11,1096,normal,stray,field,NA,2018-10-31,adoption,social med,33.8600524,-118.1884085
A672358,cat,black,NA,Female,2022-01-26,2022-03-26,59,ill mild,stray,field,NA,2022-04-02,rescue,littlepaws,33.8490293,-118.1882448
A596244,dog,white,brown,Male,2014-08-30,2017-08-30,1096,normal,stray,field,NA,2017-09-01,return to owner,NA,33.8490293,-118.1882448
A670975,dog,brown,black,Male,2021-02-24,2022-02-22,363,normal,stray,field,NA,2022-02-22,return to owner,microchip,33.7718731,-118.122768
A617289,cat,black,NA,Unknown,2018-10-07,2018-11-07,31,injured  severe,stray,field,NA,2018-11-07,euthanasia,ill severe,33.7717123,-118.1502507
A670157,cat,gray,NA,Female,2002-02-04,2022-02-04,7305,aged,stray,field,NA,2022-02-04,return to owner,walkin,33.7717141,-118.1980478
A623307,dog,white,cream,Male,2017-03-16,2019-03-16,730,normal,stray,field,NA,2019-03-22,transfer,spcala,33.771709799999996,-118.1936487
A589360,cat,white,black,Female,2017-03-21,2017-04-27,37,under age/weight,stray,field,NA,2017-04-28,rescue,littlelion,33.761536,-118.2166369
A589357,cat,white,black,Female,2017-03-21,2017-04-27,37,under age/weight,stray,field,NA,2017-04-28,rescue,littlelion,33.761536,-118.2166369
A643774,dog,black,white,Male,2016-06-12,2021-03-22,1744,normal,stray,field,NA,2021-03-25,return to owner,walkin,33.758449,-118.2018831
A594953,dog,brown,black,Female,2010-08-08,2017-08-09,2558,injured  severe,owner surrender,field,NA,2017-08-10,rescue,livelove,33.7717185,-118.1963919
A682380,cat,black,NA,Neutered,2017-08-22,2022-08-22,1826,injured  mild,stray,field,NA,2022-09-18,adoption,web,33.7777559,-118.196349
A608699,cat,white,gray,Unknown,2016-05-30,2018-05-30,730,injured  severe,stray,field,NA,2018-05-30,euthanasia,inj severe,33.7777559,-118.196349
A665093,cat,gray,NA,Spayed,2021-07-10,2021-10-09,91,injured  mild,stray,field,NA,2021-11-03,adoption,web,33.7824857,-118.1959871
A700875,dog,black,white,Spayed,2014-06-15,2023-06-15,3287,injured  severe,stray,field,NA,2023-06-15,return to owner,microchip,33.7690841,-118.1971124
A681285,dog,gray,white,Female,2021-07-31,2022-07-31,365,under age/weight,stray,field,NA,2022-07-31,return to owner,NA,33.7690841,-118.1971124
A545484,dog,tan,black,Spayed,2014-12-09,2020-08-12,2073,injured  severe,stray,field,NA,2020-08-15,return to owner,walkin,33.7690841,-118.1971124
A650150,cat,black,NA,Male,2020-08-31,2020-10-15,45,normal,stray,field,NA,2020-10-29,rescue,catpaws,33.7668778,-118.1968437
A640787,dog,black,brown,Female,2018-03-06,2020-03-06,731,ill severe,owner surrender,field,NA,2020-03-31,rescue,livelove,33.7898612,-118.196387
A734991,dog,white,tan,Female,NA,2024-12-31,NA,injured  severe,stray,field,NA,2024-12-31,died,at vet,33.8189223,-118.1970162
A726493,cat,black,NA,Neutered,2024-07-09,2024-08-09,31,normal,stray,field,NA,2024-09-13,adoption,web,33.771719,-118.1720092
A625766,dog,brown,NA,Male,2015-05-02,2019-05-02,1461,injured  mild,stray,field,NA,2019-05-09,transfer,spcala,33.8419838,-118.1879298
A647032,cat,black,NA,Male,2020-07-27,2020-08-11,15,normal,stray,field,NA,2020-08-11,rescue,littlepaws,33.771717,-118.1546023
A646028,cat,black,NA,Male,2020-07-01,2020-07-22,21,normal,stray,field,NA,2020-07-23,rescue,littlepaws,33.771717,-118.1546023
A690704,dog,black,brown,Female,2021-12-22,2022-12-17,360,normal,stray,field,NA,2022-12-19,return to owner,microchip,33.7717127,-118.1600653
A624599,dog,brown,NA,Male,2011-04-12,2019-04-12,2922,ill severe,stray,field,NA,2019-04-14,euthanasia,at vet,33.79169,-118.1964233
A560365,dog,gray,white,Neutered,2013-09-11,2017-10-28,1508,injured  mild,stray,field,NA,2017-10-28,return to owner,microchip,33.8040443,-118.1960749
A622843,cat,black,NA,Neutered,2014-03-07,2019-03-07,1826,fractious,stray,field,NA,2019-04-20,"shelter, neuter, return",straycatal,33.8315012,-118.1669859
A614441,dog,gray,NA,Female,2017-09-11,2018-09-11,365,normal,stray,field,NA,2018-09-17,transfer,spcala,33.828932,-118.2018744
A719648,dog,brown,gray,Male,2009-04-26,2024-04-26,5479,normal,stray,field,NA,2024-04-26,return to owner,walkin,33.7614076,-118.1893611
A588452,cat,white,gray,Unknown,2017-04-11,2017-04-08,3,normal,stray,field,NA,2017-04-14,rescue,fndanifoun,33.8000321,-118.1118961
A694326,dog,white,brown,Neutered,2019-01-01,2023-03-07,1526,normal,stray,field,NA,2023-08-10,adoption,web,33.8140054,-118.1688496
A685175,cat,white,gray,Spayed,2022-09-19,2022-09-25,6,under age/weight,stray,field,NA,2022-10-29,adoption,NA,33.784862,-118.1442286
A618415,cat,black,NA,Female,2013-12-06,2018-12-06,1826,ill severe,stray,field,NA,2018-12-06,euthanasia,at vet,33.7750692,-118.1447487
A638639,dog,black,NA,Male,2016-01-17,2020-01-17,1461,injured  mild,stray,field,NA,2020-06-09,rescue,livelove,33.7922575,-118.1456475
A606006,dog,black,NA,Spayed,2013-04-08,2018-04-08,1826,injured  mild,stray,field,NA,2018-04-11,return to owner,walkin,33.8182584,-118.1440174
A597936,cat,black,white,Unknown,2017-09-23,2017-09-28,5,under age/weight,stray,field,NA,2017-09-28,euthanasia,undrage/wt,33.8182584,-118.1440174
A597835,cat,white,NA,Unknown,2017-09-24,2017-09-27,3,under age/weight,stray,field,NA,2017-09-28,rescue,littlelion,33.8182584,-118.1440174
A432360,dog,brown,NA,Male,2007-05-07,2018-05-01,4012,normal,stray,field,NA,2018-05-03,return to owner,walkin,33.7835037,-118.1445663
A586765,dog,tan,NA,Female,2016-09-08,2017-03-08,181,normal,stray,field,NA,2017-03-16,transfer,spcala,33.7922575,-118.1456475
A682358,cat,black,NA,Neutered,2022-07-21,2022-08-21,31,normal,stray,field,NA,2022-12-21,transfer,spcala,33.8032503,-118.1425716
A696404,dog,gray,white,Male,2022-04-08,2023-04-08,365,injured  severe,stray,field,NA,2023-04-13,rescue,folba,33.83507,-118.189
A583990,dog,white,brown,Male,2014-01-01,2017-01-01,1096,normal,stray,field,NA,2017-01-15,adoption,spcala,33.83215089999999,-118.1938143
A674991,dog,black,white,Male,2021-05-20,2022-05-17,362,normal,stray,field,NA,2022-05-17,return to owner,microchip,33.836754,-118.1690618
A705554,cat,black,white,Spayed,2023-05-26,2023-08-26,92,ill mild,stray,aban field,NA,2023-11-01,adoption,NA,33.8366757,-118.1246575
A587566,dog,tan,NA,Neutered,2013-03-25,2017-03-25,1461,injured  mild,stray,field,NA,2017-04-01,adoption,web,33.837607,-118.184425
A612864,cat,black,NA,Neutered,2018-05-15,2018-08-15,92,fractious,stray,field,NA,2018-09-06,"shelter, neuter, return",straycatal,33.837607,-118.184425
A617254,cat,black,NA,Unknown,2018-09-07,2018-11-07,61,injured  severe,stray,field,NA,2018-11-07,euthanasia,ill severe,33.8357149,-118.1803542
A730471,dog,tan,black,Female,2021-10-20,2024-10-20,1096,normal,stray,field,NA,2024-10-20,return to owner,fre rid hm,33.7898537,-118.1458794
A666080,dog,black,white,Neutered,2018-11-02,2021-11-02,1096,normal,stray,field,NA,2021-11-17,adoption,spec evt,33.8376997,-118.1681417
A604270,cat,gray,NA,Neutered,2012-02-28,2018-02-28,2192,fractious,stray,field,NA,2018-03-06,"shelter, neuter, return",straycatal,33.83634170000001,-118.1862281
A666054,cat,black,white,Unknown,2021-10-17,2021-11-01,15,under age/weight,stray,field,NA,2021-11-05,rescue,sbacc,33.83634170000001,-118.1862281
A672959,dog,black,white,Spayed,NA,2022-04-10,NA,normal,stray,field,NA,2022-05-04,adoption,web,33.83634170000001,-118.1862281
A630918,dog,gray,NA,Neutered,2009-07-30,2019-07-30,3652,aged,stray,field,NA,2019-08-15,adoption,walkin,33.8378157,-118.1754556
A609383,dog,black,NA,Male,2011-06-09,2018-06-09,2557,normal,stray,field,NA,2018-06-10,return to owner,walkin,33.8379781,-118.1422423
A728335,dog,black,tan,Spayed,2023-12-10,2024-09-09,274,normal,stray,field,NA,2024-09-21,adoption,web,33.765657,-118.186958
A647632,cat,black,white,Neutered,2019-08-22,2020-08-18,362,normal,stray,field,NA,2020-11-29,adoption,pfe/pawshp,33.8389967,-118.1817194
A613301,dog,white,brown brindle,Male,2005-08-21,2018-08-21,4748,ill mild,stray,field,NA,2018-08-22,return to owner,walkin,33.8389967,-118.1817194
A678439,dog,brown,NA,Spayed,2019-07-10,2022-06-26,1082,normal,stray,field,NA,2022-07-14,adoption,NA,33.7997038,-118.1410485
A673266,dog,tan,NA,Male,2013-04-18,2022-04-18,3287,aged,stray,field,NA,2022-05-06,return to owner,walkin,33.8399041,-118.1861908
A390370,dog,brown,NA,Spayed,2008-05-28,2017-07-22,3342,normal,stray,field,NA,2017-07-23,return to owner,phone,33.8391357,-118.1910031
A622524,dog,white,NA,Female,2015-02-26,2019-02-26,1461,injured  severe,stray,field,NA,2019-03-27,adoption,referral,33.8391357,-118.1910031
A678483,dog,black,white,Neutered,2017-06-28,2022-06-28,1826,normal,stray,field,NA,2022-06-29,return to owner,walkin,33.8413527,-118.1978903
A717811,cat,black,NA,Male,2022-03-29,2024-03-29,731,injured  mild,stray,field,NA,2024-03-29,euthanasia,inj severe,33.8388242,-118.1716406
A600179,dog,white,tan,Female,2014-11-16,2017-11-16,1096,behavior  mild,stray,field,NA,2017-11-22,transfer,spcala,33.790748,-118.139778
A596067,bird,white,NA,Unknown,NA,2017-08-27,NA,normal,stray,field,NA,2017-08-27,rescue,wardsmtn,33.8386179,-118.170906
A596065,bird,white,NA,Unknown,NA,2017-08-27,NA,normal,stray,field,NA,2017-08-27,rescue,wardsmtn,33.8386179,-118.170906
A612961,cat,black,NA,Unknown,2018-06-18,2018-08-17,60,ill mild,stray,field,NA,2018-08-22,died,in kennel,33.842783,-118.1845225
A596146,dog,gray,white,Male,2013-08-28,2017-08-28,1461,normal,stray,field,NA,2017-09-03,transfer,spcala,33.78541200000001,-118.139321
A712388,dog,tan,NA,Neutered,2023-02-27,2023-12-27,303,normal,stray,field,NA,2023-12-31,adoption,NA,33.84221280000001,-118.1911276
A682795,dog,gray,white,Male,2017-08-31,2022-08-31,1826,normal,stray,field,NA,2022-09-09,adoption,NA,33.84221280000001,-118.1911276
A714339,dog,brown,white,Male,2019-02-01,2024-02-01,1826,normal,stray,field,NA,2024-02-04,rescue,NA,33.84221280000001,-118.1911276
